country,expense,year,life,continent
Oman,956.53639758,2005,74.4076097561,Asia
Pakistan,112.62107884,2005,63.8776341463,Asia
Palau,1140.1629072,2005,69.1292682927,Oceania
Panama,753.31879808,2005,75.9716341463,North America
Papua New Guinea,104.25373778,2005,60.6430731707,Oceania
Paraguay,330.97086868,2005,71.2863170732,South America
Peru,316.29371587,2005,72.4585121951,South America
Philippines,166.79762412,2005,67.2664878049,Asia
Poland,856.34196471,2005,74.9951219512,Europe
Portugal,2204.03031737,2005,78.0707317073,Europe
Qatar,3120.86265698,2005,77.0235365854,Asia
Romania,522.13760689,2005,71.878895122,Europe
Rwanda,61.98980124,2005,54.7516097561,Africa
Samoa,212.22287412,2005,70.9969268293,Oceania
San Marino,2618.63647794,2005,81.9756097561,Europe
Saudi Arabia,1181.2591922,2005,73.177,Asia
Senegal,100.40708888,2005,60.3619268293,Africa
Serbia,771.00561994,2005,72.8341463415,Europe
Seychelles,578.61640542,2005,72.1317073171,Africa
Sierra Leone,127.53040947,2005,43.6030731707,Africa
Singapore,1958.60131245,2005,79.9902439024,Asia
Slovenia,1997.92423301,2005,77.612195122,Europe
Solomon Islands,111.72725254,2005,65.5534878049,Oceania
South Africa,754.07268355,2005,51.5573414634,Africa
Spain,2229.20112105,2005,80.1707317073,Europe
Sri Lanka,212.53370733,2005,73.9735609756,Asia
Sudan,124.14251767,2005,59.8408292683,Africa
Suriname,748.81917169,2005,68.846,South America
Swaziland,340.06932157,2005,45.8600731707,Africa
Sweden,2969.48950487,2005,80.5463414634,Europe
Switzerland,4027.25329623,2005,81.2365853659,Europe
Tajikistan,90.10256209,2005,66.0972195122,Asia
Tanzania,79.04290027,2005,55.6047804878,Africa
Thailand,448.74709909,2005,72.1572682927,Asia
Togo,55.31332845,2005,54.5079756098,Africa
Tonga,291.0631212,2005,71.4533414634,Oceania
Trinidad and Tobago,1202.84803348,2005,68.9790487805,North America
Tunisia,428.45524604,2005,73.5024390244,Africa
Turkey,624.67816196,2005,72.4481219512,Asia
Turkmenistan,203.30925936,2005,64.4323658537,Asia
Uganda,126.66413639,2005,51.7702195122,Africa
Ukraine,417.39695481,2005,67.9568292683,Europe
United Arab Emirates,1973.47528883,2005,75.6863902439,Asia
United Kingdom,2746.27931416,2005,79.0487804878,Europe
United States,6741.0336808,2005,77.487804878,North America
Uruguay,1288.17891933,2005,75.6347073171,South America
Uzbekistan,139.2271555,2005,67.3470487805,Asia
Vanuatu,89.89111381,2005,69.3178536585,Oceania
Vietnam,163.24485106,2005,74.1381219512,Asia
Zambia,167.84933024,2005,49.4293902439,Africa
Zimbabwe,94.7600812,2005,41.7596097561,Africa
Afghanistan,86.85601592,2006,57.4325609756,Asia
Albania,412.87709072,2006,76.2861219512,Europe
Algeria,380.56748693,2006,72.5577073171,Africa
Angola,209.61483939,2006,49.0070487805,Africa
Antigua and Barbuda,956.58112778,2006,74.6181463415,North America
Argentina,979.1829161,2006,74.849902439,South America
Armenia,252.97077094,2006,73.5482682927,Asia
Australia,3235.02049338,2006,81.0414634146,Oceania
Austria,3795.1658391,2006,79.8804878049,Europe
Azerbaijan,593.89306586,2006,69.3752439024,Asia
Bahrain,1237.48021725,2006,75.5664634146,Asia
Bangladesh,52.31747093,2006,68.4256341463,Asia
Barbados,769.98772098,2006,74.1931219512,North America
Belarus,699.15824451,2006,69.4048780488,Europe
Belgium,3152.30847865,2006,79.3804878049,Europe
Belize,323.99679068,2006,69.2794878049,North America
Benin,69.42651728,2006,57.4833902439,Africa
Bhutan,230.02754998,2006,65.637902439,Asia
Bolivia,233.97026355,2006,64.1149512195,South America
Bosnia and Herzegovina,607.57346525,2006,75.2314390244,Europe
Botswana,555.93580781,2006,56.8732682927,Africa
Brazil,963.2155184,2006,72.1317317073,South America
Brunei Darussalam,1598.64151875,2006,76.4281219512,Asia
Bulgaria,770.98797374,2006,72.612195122,Europe
Burkina Faso,76.27144834,2006,54.403902439,Africa
Burundi,72.70312899,2006,53.0538780488,Africa
Cambodia,87.98498475,2006,63.7955853659,Asia
Cameroon,109.63166278,2006,52.1502439024,Africa
Canada,3707.94286982,2006,80.4187804878,North America
Central African Republic,31.07325843,2006,45.1631219512,Africa
Chad,53.14427558,2006,48.2300243902,Africa
Chile,962.67797115,2006,78.9791707317,South America
Colombia,547.44596072,2006,72.4914390244,South America
Comoros,61.15331749,2006,60.3883170732,Africa
Costa Rica,834.19133947,2006,78.207804878,North America
Croatia,1218.5305844,2006,75.8368292683,Europe
Cuba,1125.64329106,2006,78.2059512195,North America
Cyprus,1716.59446851,2006,78.7228780488,Asia
Czech Republic,1564.74530522,2006,76.5243902439,Europe
Denmark,3585.61282055,2006,78.0951219512,Europe
Djibouti,149.47442988,2006,58.3766829268,Africa
Dominican Republic,385.89104191,2006,71.9168292683,North America
Ecuador,475.04887316,2006,74.3202195122,South America
El Salvador,447.47473231,2006,70.4791707317,North America
Equatorial Guinea,629.36141255,2006,54.0765853659,Africa
Eritrea,45.03224304,2006,59.1165609756,Africa
Estonia,957.16169373,2006,72.6914634146,Europe
Ethiopia,32.42684174,2006,57.3249268293,Africa
Fiji,255.53343104,2006,68.6665121951,Oceania
Finland,2784.69204552,2006,79.2146341463,Europe
France,3420.67411107,2006,80.812195122,Europe
Gabon,425.95637411,2006,59.8870731707,Africa
Georgia,391.35248281,2006,73.2121463415,Asia
Germany,3586.91990718,2006,79.1317073171,Europe
Ghana,112.82288182,2006,59.1842195122,Africa
Greece,2619.20027321,2006,79.4390243902,Europe
Grenada,625.91187607,2006,71.605902439,North America
Guatemala,416.25780999,2006,69.887902439,North America
Guinea,33.26281195,2006,53.2547560976,Africa
Guinea-Bissau,68.12492168,2006,52.5825365854,Africa
Guyana,213.30672631,2006,65.6848780488,South America
Haiti,82.24633664,2006,59.5674146341,North America
Honduras,290.41333821,2006,71.6724634146,North America
Hungary,1511.09604481,2006,73.0975609756,Europe
Iceland,3337.40700803,2006,81.1585365854,Europe
India,134.73477467,2006,64.908097561,Asia
Indonesia,189.83032185,2006,67.3674878049,Asia
Iraq,107.18328229,2006,68.2565121951,Asia
Israel,1872.92965115,2006,80.5536585366,Asia
Italy,2824.75199502,2006,81.2829268293,Europe
Jamaica,341.93644427,2006,73.7156097561,North America
Japan,2604.02162375,2006,82.3219512195,Asia
Jordan,729.23780047,2006,72.8010487805,Asia
Kazakhstan,574.05740575,2006,66.1609756098,Asia
Kenya,91.4932173,2006,54.591097561,Africa
Kiribati,164.69733828,2006,64.8853414634,Oceania
Kuwait,1979.11506181,2006,73.7262682927,Asia
Latvia,733.35800825,2006,70.8658536585,Europe
Lebanon,991.85834735,2006,77.2467073171,Asia
Lesotho,122.33027308,2006,44.1483414634,Africa
Liberia,49.92388994,2006,56.1418780488,Africa
Libya,602.55474144,2006,71.6310487805,Africa
Lithuania,1032.69485824,2006,71.056097561,Europe
Luxembourg,6131.8998616,2006,79.287804878,Europe
Madagascar,66.68191258,2006,61.6243658537,Africa
Malawi,50.56483851,2006,49.8169756098,Africa
Malaysia,624.71139687,2006,73.7114390244,Asia
Maldives,670.82692474,2006,74.9268536585,Asia
Mali,86.8998321,2006,53.446804878,Africa
Malta,2120.48422571,2006,79.4390243902,Europe
Mauritania,100.35767993,2006,60.8837560976,Africa
Mauritius,532.67090924,2006,72.432195122,Africa
Mexico,792.1867265,2006,75.4387804878,North America
Moldova,339.62265188,2006,67.895902439,Europe
Mongolia,278.18074914,2006,65.606097561,Asia
Montenegro,840.27964083,2006,73.7855121951,Europe
Morocco,276.37184787,2006,70.8524390244,Africa
Mozambique,47.51974814,2006,51.1152682927,Africa
Myanmar,43.90376859,2006,63.8242439024,Asia
Namibia,508.22346505,2006,57.3248780488,Africa
Nepal,90.47949402,2006,66.0360731707,Asia
New Zealand,2405.9194273,2006,80.0487804878,Oceania
Nicaragua,226.55907776,2006,72.2130243902,North America
Niger,53.30343808,2006,54.6545609756,Africa
Nigeria,234.89217034,2006,49.2361463415,Africa
Norway,4634.06569028,2006,80.343902439,Europe
Oman,911.04445919,2006,74.774804878,Asia
Pakistan,130.81274017,2006,64.0993902439,Asia
Panama,774.4868213,2006,76.141,North America
Papua New Guinea,98.98208263,2006,60.9955365854,Oceania
Paraguay,372.72146793,2006,71.4918536585,South America
Peru,327.96159325,2006,72.7434390244,South America
Philippines,179.65569269,2006,67.3747560976,Asia
Poland,934.65720737,2006,75.143902439,Europe
Portugal,2312.99145691,2006,78.4195121951,Europe
Qatar,2940.11091116,2006,77.1456097561,Asia
Romania,576.47519093,2006,72.1634146341,Europe
Rwanda,99.83161561,2006,56.3866585366,Africa
Samoa,232.03024755,2006,71.2786585366,Oceania
San Marino,2707.91477857,2006,82.1804878049,Europe
Saudi Arabia,1299.25929331,2006,73.2581707317,Asia
Senegal,104.919558,2006,61.0540731707,Africa
Serbia,889.7955112,2006,73.3853658537,Europe
Seychelles,614.68250998,2006,72.2170731707,Africa
Sierra Leone,116.97606884,2006,44.5480731707,Africa
Singapore,2090.69128067,2006,80.1414634146,Asia
Slovenia,2147.89078949,2006,78.0865853659,Europe
Solomon Islands,102.27466092,2006,65.9346097561,Oceania
South Africa,788.43610673,2006,51.6137073171,Africa
Spain,2507.58105447,2006,80.8219512195,Europe
Sri Lanka,234.18874466,2006,74.1245365854,Asia
Sudan,161.70962062,2006,60.2622439024,Africa
Suriname,729.57604072,2006,69.1567317073,South America
Swaziland,358.50320987,2006,46.2413658537,Africa
Sweden,3207.97406876,2006,80.7487804878,Europe
Switzerland,4268.15609799,2006,81.4902439024,Europe
Tajikistan,94.25990544,2006,66.661804878,Asia
Tanzania,112.27958778,2006,56.832,Africa
Thailand,505.99050273,2006,72.5257317073,Asia
Togo,62.06528585,2006,54.9307560976,Africa
Tonga,253.39241162,2006,71.5937073171,Oceania
Trinidad and Tobago,1186.5973255,2006,69.1083414634,North America
Tunisia,468.68466072,2006,73.9,Africa
Turkey,754.38435559,2006,72.8285853659,Asia
Turkmenistan,190.14374428,2006,64.531804878,Asia
Uganda,146.49308916,2006,52.7570487805,Africa
Ukraine,463.21832969,2006,68.0775609756,Europe
United Arab Emirates,1940.76107711,2006,75.9045365854,Asia
United Kingdom,2972.48085984,2006,79.2487804878,Europe
United States,7122.36644143,2006,77.687804878,North America
Uruguay,1382.65848476,2006,75.7964146341,South America
Uzbekistan,163.40402098,2006,67.4351463415,Asia
Vanuatu,100.4186095,2006,69.6367560976,Oceania
Vietnam,184.52546807,2006,74.3123658537,Asia
Zambia,146.76291404,2006,50.9666097561,Africa
Zimbabwe,74.25489059,2006,42.8107073171,Africa
Afghanistan,88.71198979,2007,57.8338292683,Asia
Albania,461.17078502,2007,76.4702926829,Europe
Algeria,453.2422424,2007,72.8983658537,Africa
Angola,189.90186908,2007,49.4357317073,Africa
Antigua and Barbuda,1046.25035178,2007,74.8032195122,North America
Argentina,1077.79078875,2007,75.0090487805,South America
Armenia,279.36320953,2007,73.7646585366,Asia
Australia,3413.33860868,2007,81.2926829268,Oceania
Austria,3967.36761796,2007,80.1804878049,Europe
Azerbaijan,622.53552419,2007,69.7565121951,Asia
Bahrain,1261.22790079,2007,75.7077560976,Asia
Bangladesh,56.86858763,2007,68.8599756098,Asia
Barbados,855.72490182,2007,74.3564146341,North America
Belarus,795.07164053,2007,70.2034146341,Europe
Belgium,3310.3392845,2007,79.7829268293,Europe
Belize,354.46631706,2007,69.452,North America
Benin,69.19661012,2007,57.8673902439,Africa
Bhutan,304.08706184,2007,66.293097561,Asia
Bolivia,236.10065193,2007,64.6941219512,South America
Bosnia and Herzegovina,671.78145567,2007,75.3714878049,Europe
Botswana,580.19530778,2007,59.0745609756,Africa
Brazil,1027.57281644,2007,72.4148292683,South America
Brunei Darussalam,1669.56264162,2007,76.6755609756,Asia
Bulgaria,850.88680704,2007,72.6634146341,Europe
Burkina Faso,81.26638036,2007,55.188804878,Africa
Burundi,65.8684821,2007,53.4560731707,Africa
Cambodia,82.01514141,2007,64.5523414634,Asia
Cameroon,115.00514745,2007,52.4791463415,Africa
Canada,3878.02097862,2007,80.6343902439,North America
Central African Republic,33.23035268,2007,45.6873902439,Africa
Chad,54.88388467,2007,48.5592195122,Africa
Chile,1065.51168733,2007,79.3135365854,South America
Colombia,607.25822941,2007,72.7055121951,South America
Comoros,66.6154136,2007,60.7123414634,Africa
Costa Rica,1012.25265567,2007,78.3303170732,North America
Croatia,1448.71081248,2007,75.7056097561,Europe
Cuba,1683.95566403,2007,78.449195122,North America
Cyprus,1780.14473407,2007,78.8685121951,Asia
Czech Republic,1670.77141503,2007,76.7243902439,Europe
Denmark,3774.79170231,2007,78.1951219512,Europe
Djibouti,174.35584489,2007,58.8293414634,Africa
Dominican Republic,423.64115074,2007,72.1313170732,North America
Ecuador,496.6919434,2007,74.4950243902,South America
El Salvador,449.78000159,2007,70.7804634146,North America
Equatorial Guinea,748.53308651,2007,54.5163170732,Africa
Eritrea,45.70368588,2007,59.6694146341,Africa
Estonia,1113.43344617,2007,72.8146341463,Europe
Ethiopia,37.92213038,2007,58.408,Africa
Fiji,251.37151102,2007,68.8434146341,Oceania
Finland,2932.89555683,2007,79.2634146341,Europe
France,3577.35634733,2007,81.112195122,Europe
Gabon,451.57857287,2007,60.3927804878,Africa
Georgia,443.50010478,2007,73.4210243902,Asia
Germany,3742.33941197,2007,79.5341463415,Europe
Ghana,137.35382342,2007,59.6358536585,Africa
Greece,2734.11349222,2007,79.4390243902,Europe
Grenada,666.65720525,2007,71.8447560976,North America
Guatemala,430.57606066,2007,70.1107804878,North America
Guinea,34.5268482,2007,53.9994878049,Africa
Guinea-Bissau,73.38361544,2007,52.8554634146,Africa
Guyana,323.0724103,2007,65.7797560976,South America
Haiti,83.75989972,2007,59.9773902439,North America
Honduras,321.63594308,2007,71.8587317073,North America
Hungary,1450.80323509,2007,73.1512195122,Europe
Iceland,3430.97478753,2007,81.4536585366,Europe
India,148.90236054,2007,65.3004390244,Asia
Indonesia,218.15107463,2007,67.5677317073,Asia
Iraq,122.35714233,2007,68.1990243902,Asia
Israel,2004.38464268,2007,80.5048780488,Asia
Italy,2871.55217698,2007,81.4341463415,Europe
Jamaica,408.82774665,2007,74.0092926829,North America
Japan,2747.22483946,2007,82.5070731707,Asia
Jordan,802.6847951,2007,72.9611707317,Asia
Kazakhstan,543.29500894,2007,66.5048780488,Asia
Kenya,94.07296852,2007,55.6992926829,Africa
Kiribati,222.3895035,2007,64.9807560976,Oceania
Kuwait,1919.60460948,2007,73.81,Asia
Latvia,867.69503335,2007,71.0195121951,Europe
Lebanon,1115.47744961,2007,77.615902439,Asia
Lesotho,155.30967663,2007,44.8822195122,Africa
Liberia,53.48293647,2007,57.191195122,Africa
Libya,605.87060748,2007,71.7386341463,Africa
Lithuania,1179.89630668,2007,70.9,Europe
Luxembourg,5792.58186328,2007,79.3829268293,Europe
Madagascar,68.91424403,2007,62.053,Africa
Malawi,57.17483037,2007,51.5124878049,Africa
Malaysia,660.9010146,2007,73.8182682927,Asia
Maldives,674.89952208,2007,75.3997073171,Asia
Mali,95.73532231,2007,54.2619268293,Africa
Malta,2092.23301174,2007,79.7926829268,Europe
Mauritania,113.71924748,2007,61.1397317073,Africa
Mauritius,558.47312433,2007,72.5707317073,Africa
Mexico,841.1228725,2007,75.5879268293,North America
Moldova,369.014046,2007,68.209902439,Europe
Mongolia,336.44597329,2007,66.0681707317,Asia
Montenegro,838.03404909,2007,74.0406341463,Europe
Morocco,301.68937912,2007,71.2776341463,Africa
Mozambique,40.95295771,2007,51.622097561,Africa
Myanmar,47.54446544,2007,64.0936829268,Asia
Namibia,532.77043775,2007,58.780804878,Africa
Nepal,97.47301951,2007,66.5519268293,Asia
New Zealand,2445.42087519,2007,80.1512195122,Oceania
Nicaragua,263.91667632,2007,72.5716585366,North America
Niger,50.93756909,2007,55.4550243902,Africa
Nigeria,306.93829029,2007,49.8081463415,Africa
Norway,4910.69953603,2007,80.3951219512,Europe
Oman,1009.57077435,2007,75.1236097561,Asia
Pakistan,135.97402058,2007,64.3387317073,Asia
Panama,789.53098124,2007,76.3144634146,North America
Papua New Guinea,72.50785276,2007,61.3114146341,Oceania
Paraguay,396.77113001,2007,71.6948292683,South America
Peru,371.54624839,2007,72.9969512195,South America
Philippines,193.05280856,2007,67.4790243902,Asia
Poland,1060.61998353,2007,75.243902439,Europe
Portugal,2428.9669229,2007,78.3219512195,Europe
Qatar,2684.93083897,2007,77.2868536585,Asia
Romania,682.02794733,2007,72.5658536585,Europe
Rwanda,91.02453951,2007,57.946,Africa
Samoa,282.53224048,2007,71.5607804878,Oceania
San Marino,2871.91865997,2007,82.506097561,Europe
Saudi Arabia,1353.63754773,2007,73.3450731707,Asia
Senegal,95.41717651,2007,61.7841707317,Africa
Serbia,1046.92848746,2007,73.6317073171,Europe
Seychelles,610.53235591,2007,73.1926829268,Africa
Sierra Leone,119.57642647,2007,45.4883658537,Africa
Singapore,2160.01720473,2007,80.4414634146,Asia
Slovenia,2183.45244787,2007,78.5609756098,Europe
Solomon Islands,106.07480648,2007,66.266804878,Oceania
South Africa,837.52105724,2007,51.9965121951,Africa
Spain,2698.14336926,2007,80.8731707317,Europe
Sri Lanka,235.88867817,2007,74.1941219512,Asia
Sudan,222.62399603,2007,60.7008780488,Africa
Suriname,742.65263115,2007,69.4790731707,South America
Swaziland,388.36102997,2007,46.7723902439,Africa
Sweden,3442.83172764,2007,80.9,Europe
Switzerland,4593.57067318,2007,81.7414634146,Europe
Tajikistan,95.75385059,2007,67.2074878049,Asia
Tanzania,84.67845704,2007,58.0777804878,Africa
Thailand,610.8248882,2007,72.8744390244,Asia
Togo,63.27575812,2007,55.4334390244,Africa
Tonga,255.9507543,2007,71.737,Oceania
Trinidad and Tobago,1364.41873776,2007,69.2596585366,North America
Tunisia,505.84879619,2007,74.2024390244,Africa
Turkey,843.87233037,2007,73.1770731707,Asia
Turkmenistan,159.32753233,2007,64.6388292683,Asia
Uganda,155.31419124,2007,53.6541463415,Africa
Ukraine,512.93219121,2007,68.222195122,Europe
United Arab Emirates,1953.36952141,2007,76.1111707317,Asia
United Kingdom,3049.13192893,2007,79.4487804878,Europe
United States,7511.96298843,2007,77.987804878,North America
Uruguay,1110.92947139,2007,75.9510243902,South America
Uzbekistan,191.85662046,2007,67.5312195122,Asia
Vanuatu,97.99856059,2007,69.9487317073,Oceania
Vietnam,220.220087,2007,74.4838536585,Asia
Zambia,113.43313464,2007,52.4771463415,Africa
Zimbabwe,63.30629908,2007,44.1777560976,Africa
Afghanistan,111.46310638,2008,58.2250243902,Asia
Albania,511.1042673,2008,76.6520731707,Europe
Algeria,510.13441542,2008,73.2193170732,Africa
Angola,242.15426374,2008,49.8473902439,Africa
Antigua and Barbuda,1160.01047986,2008,74.9791707317,North America
Argentina,1174.27091414,2008,75.1662682927,South America
Armenia,269.67263745,2008,73.945,Asia
Australia,3554.9535395,2008,81.3951219512,Oceania
Austria,4233.74810115,2008,80.4317073171,Europe
Azerbaijan,596.4411546,2008,70.0639512195,Asia
Bahrain,1294.13156212,2008,75.8475121951,Asia
Bangladesh,61.8161763,2008,69.2778536585,Asia
Barbados,929.95436921,2008,74.519195122,North America
Belarus,828.12806718,2008,70.456097561,Europe
Belgium,3568.45399812,2008,79.6804878049,Europe
Belize,389.0088232,2008,69.5942195122,North America
Benin,66.35790844,2008,58.2045121951,Africa
Bhutan,356.50817384,2008,66.8850243902,Asia
Bolivia,253.45181235,2008,65.273804878,South America
Bosnia and Herzegovina,754.88172218,2008,75.5119756098,Europe
Botswana,737.23760751,2008,60.9585853659,Africa
Brazil,1083.50078525,2008,72.6954146341,South America
Brunei Darussalam,1578.99221156,2008,76.9567560976,Asia
Bulgaria,984.08222324,2008,72.9634146341,Europe
Burkina Faso,88.02503815,2008,55.9022926829,Africa
Burundi,53.37726263,2008,53.8910243902,Africa
Cambodia,130.34969165,2008,65.2349756098,Asia
Cameroon,127.97963476,2008,52.8558292683,Africa
Canada,4047.28296957,2008,80.8253658537,North America
Central African Republic,36.13393865,2008,46.284,Africa
Chad,48.63788051,2008,48.9515853659,Africa
Chile,1126.92966797,2008,79.640902439,South America
Colombia,670.74776255,2008,72.9071707317,South America
Comoros,69.2544968,2008,61.0672926829,Africa
Costa Rica,1081.67483043,2008,78.4577317073,North America
Croatia,1621.85872593,2008,75.912195122,Europe
Cuba,1851.88738002,2008,78.6505121951,North America
Cyprus,2224.18944686,2008,79.0275365854,Asia
Czech Republic,1778.97652652,2008,76.9756097561,Europe
Denmark,4069.65315879,2008,78.4463414634,Europe
Djibouti,190.38293153,2008,59.3238780488,Africa
Dominican Republic,424.52786422,2008,72.3423170732,North America
Ecuador,504.92571703,2008,74.6678292683,South America
El Salvador,455.60604182,2008,71.0807804878,North America
Equatorial Guinea,854.68331247,2008,54.9863170732,Africa
Eritrea,46.12307138,2008,60.2500731707,Africa
Estonia,1339.32423811,2008,73.7707317073,Europe
Ethiopia,38.0668298,2008,59.4469268293,Africa
Fiji,252.13062485,2008,69.0220243902,Oceania
Finland,3189.34953303,2008,79.5682926829,Europe
France,3735.80177306,2008,81.2146341463,Europe
Gabon,387.29100119,2008,60.949195122,Africa
Georgia,514.44190161,2008,73.6214390244,Asia
Germany,3989.53955837,2008,79.7365853659,Europe
Ghana,135.44003571,2008,60.0304146341,Africa
Greece,3012.66438545,2008,79.9390243902,Europe
Grenada,670.77469395,2008,72.0871463415,North America
Guatemala,430.09442268,2008,70.3281463415,North America
Guinea,37.47494619,2008,54.7775853659,Africa
Guinea-Bissau,74.87665046,2008,53.1547317073,Africa
Guyana,211.80595695,2008,65.8701463415,South America
Haiti,90.38626521,2008,60.3979756098,North America
Honduras,357.48073171,2008,72.0399756098,North America
Hungary,1523.6695888,2008,73.7024390244,Europe
Iceland,3664.23068305,2008,81.6097560976,Europe
India,159.59437858,2008,65.6994390244,Asia
Indonesia,210.7662338,2008,67.7647804878,Asia
Iraq,144.62689486,2008,68.2202926829,Asia
Israel,1990.50913357,2008,80.9512195122,Asia
Italy,3136.0461791,2008,81.4853658537,Europe
Jamaica,456.94491018,2008,74.3019512195,North America
Japan,2879.78712185,2008,82.5875609756,Asia
Jordan,884.45821251,2008,73.1202439024,Asia
Kazakhstan,648.81251495,2008,67.0219512195,Asia
Kenya,89.54680272,2008,56.7846829268,Africa
Kiribati,204.10699751,2008,65.0786097561,Oceania
Kuwait,1704.4821513,2008,73.9031463415,Asia
Latvia,866.31529378,2008,72.4195121951,Europe
Lebanon,1118.26104131,2008,77.9391707317,Asia
Lesotho,173.53890411,2008,45.7392439024,Africa
Liberia,66.78454272,2008,58.1124634146,Africa
Libya,555.4529362,2008,71.7873902439,Africa
Lithuania,1356.63950564,2008,71.812195122,Europe
Luxembourg,6255.32373372,2008,80.5390243902,Europe
Madagascar,66.00689973,2008,62.4827560976,Africa
Malawi,70.4315707,2008,53.2873658537,Africa
Malaysia,668.4281923,2008,73.9260731707,Asia
Maldives,1051.11204963,2008,75.7595365854,Asia
Mali,95.78012205,2008,54.9951463415,Africa
Malta,2191.61711671,2008,79.6365853659,Europe
Mauritania,104.26793759,2008,61.4177317073,Africa
Mauritius,649.45504053,2008,72.5707317073,Africa
Mexico,899.85037586,2008,75.7324634146,North America
Moldova,426.17637444,2008,68.6300243902,Europe
Mongolia,405.68023185,2008,66.5599268293,Asia
Montenegro,850.00337062,2008,74.3454390244,Europe
Morocco,317.74171764,2008,71.7114146341,Africa
Mozambique,40.37459561,2008,52.1505609756,Africa
Myanmar,55.52357993,2008,64.3676097561,Asia
Namibia,559.78580789,2008,60.1840731707,Africa
Nepal,115.03662859,2008,67.0453658537,Asia
New Zealand,3167.4257125,2008,80.3512195122,Oceania
Nicaragua,275.90984118,2008,72.9184146341,North America
Niger,53.47624801,2008,56.3372926829,Africa
Nigeria,289.45342928,2008,50.3574390244,Africa
Norway,5280.11159071,2008,80.5926829268,Europe
Oman,903.50201117,2008,75.4525365854,Asia
Pakistan,134.23159862,2008,64.5981463415,Asia
Panama,924.23629596,2008,76.4935853659,North America
Papua New Guinea,77.33466476,2008,61.5822439024,Oceania
Paraguay,467.71790263,2008,71.8988292683,South America
Peru,420.01801005,2008,73.2250243902,South America
Philippines,207.48259139,2008,67.5807804878,Asia
Poland,1241.30018841,2008,75.543902439,Europe
Portugal,2584.407663,2008,78.5243902439,Europe
Qatar,2212.17375558,2008,77.4487560976,Asia
Romania,849.01896252,2008,72.5658536585,Europe
Rwanda,90.5141757,2008,59.3153414634,Africa
Samoa,248.81436535,2008,71.8442926829,Oceania
San Marino,3110.92809369,2008,82.8317073171,Europe
Saudi Arabia,1201.24686639,2008,73.4457560976,Asia
Senegal,102.5632025,2008,62.5350731707,Africa
Serbia,1194.99210386,2008,73.8853658537,Europe
Seychelles,482.30458867,2008,73.1634146341,Africa
Sierra Leone,127.63973024,2008,46.4276341463,Africa
Singapore,2474.52096353,2008,80.7902439024,Asia
Slovenia,2472.82999456,2008,78.7658536585,Europe
Solomon Islands,105.27808702,2008,66.5612195122,Oceania
South Africa,894.42605881,2008,52.6360243902,Africa
Spain,2912.39038663,2008,81.1756097561,Europe
Sri Lanka,231.94991639,2008,74.2387317073,Asia
Sudan,283.0211137,2008,61.1506097561,Africa
Suriname,779.49666138,2008,69.795,South America
Swaziland,463.52372943,2008,47.3458292683,Africa
Sweden,3670.79444695,2008,81.1,Europe
Switzerland,4968.2985197,2008,81.9926829268,Europe
Tajikistan,107.68613347,2008,67.7145853659,Asia
Tanzania,78.90372849,2008,59.3147073171,Africa
Thailand,661.65239523,2008,73.1884390244,Asia
Togo,66.32010495,2008,56.005902439,Africa
Tonga,234.28114338,2008,71.883195122,Oceania
Trinidad and Tobago,1305.57113152,2008,69.4289268293,North America
Tunisia,533.26150838,2008,74.3024390244,Africa
Turkey,918.15202178,2008,73.5007560976,Asia
Turkmenistan,164.18274135,2008,64.7560731707,Asia
Uganda,162.26560585,2008,54.4619756098,Africa
Ukraine,561.20627303,2008,68.2514634146,Europe
United Arab Emirates,2040.33534565,2008,76.3077560976,Asia
United Kingdom,3229.25993013,2008,79.6,Europe
United States,7786.21190164,2008,78.0390243902,North America
Uruguay,1201.85251057,2008,76.1010731707,South America
Uzbekistan,215.1073679,2008,67.634195122,Asia
Vanuatu,103.64259557,2008,70.2547560976,Oceania
Vietnam,213.25323992,2008,74.653097561,Asia
Zambia,135.11506251,2008,53.9056341463,Africa
Zimbabwe,57.99994883,2008,45.8044878049,Africa
Afghanistan,148.00120214,2009,58.6036829268,Asia
Albania,540.76887208,2009,76.8403658537,Europe
Algeria,654.9774122,2009,73.5210243902,Africa
Angola,274.73451017,2009,50.2510243902,Africa
Antigua and Barbuda,1053.67572448,2009,75.1470243902,North America
Argentina,1345.34548365,2009,75.3245609756,South America
Armenia,279.91462671,2009,74.0958292683,Asia
Australia,3782.28504921,2009,81.543902439,Oceania
Austria,4394.75277765,2009,80.3317073171,Europe
Azerbaijan,868.50075337,2009,70.2936829268,Asia
Bahrain,1489.73294361,2009,75.9877804878,Asia
Bangladesh,66.13961412,2009,69.6837804878,Asia
Barbados,924.10968593,2009,74.6824878049,North America
Belarus,857.07966989,2009,70.4073170732,Europe
Belgium,3837.04337538,2009,79.9829268293,Europe
Belize,439.03918642,2009,69.7030731707,North America
Benin,70.92418657,2009,58.4912682927,Africa
Bhutan,344.62172556,2009,67.4166585366,Asia
Bolivia,299.30845686,2009,65.848,South America
Bosnia and Herzegovina,837.70526387,2009,75.6573658537,Europe
Botswana,750.47436969,2009,62.417097561,Africa
Brazil,1132.27674853,2009,72.9780243902,South America
Brunei Darussalam,1964.51874601,2009,77.2682926829,Asia
Bulgaria,1005.25147922,2009,73.412195122,Europe
Burkina Faso,96.90349801,2009,56.5249756098,Africa
